block	pop	downsample	exp_all	obs_all	exp_syn	obs_syn	exp_mis	obs_mis	exp_lof	obs_lof
69	sas	5000	343.612530169492	347.5	98.7285661016949	102.889830508475	233.741211864407	240.610169491525	11.1427522033898	4
69	sas	5040	345.405841355932	353.483050847458	99.2348152542373	104.889830508475	234.96763559322	244.593220338983	11.2033905084746	4
69	sas	8128	466.831462711864	476.381355932203	133.737950847458	143.847457627119	317.836440677966	324.533898305085	15.2570711864407	8
69	sas	9197	503.595312711864	515.313559322034	144.149027118644	159.822033898305	342.950372881356	347.491525423729	16.4959127118644	8
69	sas	10000	530.116902542373	544.279661016949	151.653615254237	168.805084745763	361.071338983051	366.474576271186	17.3919483050847	9
69	sas	10824	556.53	569.237288135593	159.094596610169	179.779661016949	379.142423728814	380.457627118644	18.292979661017	9
69	sas	15000	676.69258559322	675.067796610169	192.911437288136	208.737288135593	461.376076271186	456.330508474576	22.4050720338983	10
69	sas	15308	684.936613559322	681.067796610169	195.223016949153	212.737288135593	467.02356779661	458.330508474576	22.6900288135593	10
70	afr	10	7.7777829	5	2.428383	2	5.040017	2	0.3093829	NA
70	afr	20	15.0249793	13	4.676953	8	9.7437	4	0.6043263	NA
70	afr	50	32.603177	23	10.13107	11	21.15416	11	1.317947	NA
70	afr	100	54.252707	31	16.85529	14	35.2064	16	2.191017	NA
70	afr	200	87.601729	51	27.1992	22	56.87127	27	3.531259	NA
70	afr	500	155.710122	79	48.37541	35	101.0664	41	6.268312	NA
70	afr	1000	235.40486	134	73.08631	56	152.8234	74	9.49515	NA
70	afr	2000	354.36252	228	109.9208	95	230.0987	128	14.34302	NA
70	afr	3070	455.56097	290	141.1462	116	295.8917	168	18.52307	NA
70	afr	5000	602.42065	392	186.3202	149	391.4312	233	24.66925	NA
70	afr	5040	605.13878	394	187.1478	149	393.2057	235	24.78528	NA
70	afr	8128	789.55997	526	243.4842	204	513.3895	311	32.68627	NA
70	eas	10	3.9542856	2	1.226684	1	2.571512	1	0.1560896	NA
70	eas	20	7.6319018	4	2.368775	1	4.959076	3	0.3040508	NA
70	eas	50	17.9398141	12	5.591009	5	11.63852	7	0.7102851	NA
70	eas	100	32.5942	22	10.15705	8	21.14147	14	1.29568	NA
70	eas	200	56.749882	43	17.68571	16	36.80472	27	2.259452	NA
70	eas	500	110.736936	71	34.5327	27	71.8035	44	4.400736	NA
70	eas	1000	176.820977	121	55.09118	48	114.6878	72	7.041997	NA
70	eas	2000	277.3756	179	86.3057	73	179.9732	104	11.0967	NA
70	eas	3070	361.13878	232	112.2579	93	234.3754	135	14.50548	NA
70	eas	5000	483.27613	304	149.8296	120	313.8596	180	19.58693	NA
70	eas	5040	485.45351	307	150.5073	121	315.2708	182	19.67541	NA
70	eas	8128	638.96029	409	197.5521	151	415.2498	252	26.15839	NA
70	eas	9197	685.34647	450	211.7499	167	445.4603	276	28.13627	NA
70	global	10	2.207983	0	0.6878536	0	1.4339	0	0.0862294	NA
70	global	20	4.4070348	2	1.369886	0	2.863187	2	0.1739618	NA
70	global	50	12.5314634	11	3.901175	3	8.134	8	0.4962884	NA
70	global	100	25.194409	19	7.842866	7	16.3506	11	1.000943	NA
70	global	200	49.368029	39	15.39234	15	32.015	23	1.960689	NA
70	global	500	114.366617	86	35.58525	35	74.201	49	4.580367	NA
70	global	1000	206.94224	158	64.36317	61	134.2658	94	8.31327	NA
70	global	2000	348.72866	252	108.1213	97	226.4784	151	14.12896	NA
70	global	3070	475.80595	346	147.2765	135	309.1256	207	19.40385	NA
70	global	5000	663.74849	469	204.9481	176	431.4682	286	27.33219	NA
70	global	5040	667.43662	469	206.0722	176	433.8728	286	27.49162	NA
70	global	8128	907.82518	644	279.2454	245	590.6776	390	37.90218	NA
70	global	9197	982.68629	700	301.8451	265	639.623	425	41.21819	NA
70	global	10000	1033.96319	740	317.332	277	673.128	452	43.50319	NA
70	global	10824	1084.04348	787	332.4179	300	705.871	475	45.75458	NA
70	global	15000	1318.08676	986	402.5199	362	859.15	611	56.41686	NA
70	global	15308	1333.69619	993	407.169	364	869.394	616	57.13319	NA
70	global	17296	1432.46048	1068	436.5713	394	934.159	658	61.73018	NA
70	global	20000	1556.73731	1183	473.3397	441	1015.797	725	67.60061	NA
70	global	25000	1761.7816	1335	533.7835	500	1150.566	814	77.4321	NA
70	global	30000	1943.4372	1480	586.8286	566	1270.259	892	86.3496	NA
70	global	35000	2109.6248	1606	635.1108	614	1379.877	965	94.637	NA
70	global	40000	2262.9428	1725	679.4178	642	1481.13	1053	102.395	NA
70	global	45000	2404.6201	1862	720.093	692	1574.862	1138	109.6651	NA
70	global	50000	2537.3041	1971	758.055	727	1662.701	1211	116.5481	NA
70	global	55000	2661.5901	2083	793.518	771	1745.023	1275	123.0491	NA
70	global	56885	2705.5701	2118	805.99	778	1774.21	1303	125.3701	NA
70	global	60000	2778.6549	2167	826.694	790	1822.718	1339	129.2429	NA
70	global	65000	2892.21	2271	858.84	831	1898.09	1399	135.28	NA
70	global	70000	3001.2419	2361	889.585	861	1970.54	1456	141.1169	NA
70	global	75000	3103.1727	2443	918.251	887	2038.303	1510	146.6187	NA
70	global	80000	3201.763	2539	945.905	909	2103.886	1581	151.972	NA
70	global	85000	3296.0473	2617	972.238	942	2166.686	1624	157.1233	NA
70	global	90000	3387.7616	2693	997.9	960	2227.724	1681	162.1376	NA
70	global	95000	3475.9355	2752	1022.462	978	2286.484	1720	166.9895	NA
70	global	100000	3561.4919	2826	1046.19	1001	2343.572	1768	171.7299	NA
70	global	110000	3724.6214	2951	1091.469	1046	2452.369	1845	180.7834	NA
70	global	120000	3878.8356	3083	1134.113	1077	2555.329	1941	189.3936	NA
70	global	125748	3963.4409	3140	1157.417	1098	2611.873	1977	194.1509	65
70	nfe	10	1.54718822	2	0.4842168	0	1.002296	2	0.06067542	NA
70	nfe	20	3.0608707	2	0.950169	0	1.987851	2	0.1228507	NA
70	nfe	50	8.0920027	5	2.523044	1	5.248	4	0.3209587	NA
70	nfe	100	16.0129192	13	4.995859	6	10.38481	7	0.6322502	NA
70	nfe	200	30.953015	23	9.65861	10	20.07039	13	1.224015	NA
70	nfe	500	71.859564	52	22.43005	18	46.58222	33	2.847294	NA
70	nfe	1000	130.829412	90	40.74913	29	84.8807	59	5.199582	NA
70	nfe	2000	230.64554	179	71.72393	66	149.6933	111	9.22831	NA
70	nfe	3070	321.95618	245	99.9463	94	209.0597	148	12.95018	NA
70	nfe	5000	465.40926	347	144.2092	126	302.3225	216	18.87756	NA
70	nfe	5040	468.03734	351	145.0122	126	304.0363	220	18.98884	NA
70	nfe	8128	658.93774	504	203.4718	178	428.4066	317	27.05934	NA
70	nfe	9197	717.30613	554	221.2644	197	466.4794	348	29.56233	NA
70	nfe	10000	759.73446	577	234.2099	208	494.137	360	31.38756	NA
70	nfe	10824	801.73733	612	246.9706	220	521.5554	382	33.21133	NA
70	nfe	15000	991.96689	773	304.5079	295	645.862	465	41.59699	NA
70	nfe	15308	1004.45375	783	308.2625	299	654.032	471	42.15925	NA
70	nfe	17296	1086.0627	841	332.7915	317	707.446	509	45.8252	NA
70	nfe	20000	1190.59232	924	364.102	347	775.917	560	50.57332	NA
70	nfe	25000	1362.57231	1062	415.3818	399	888.668	644	58.52251	NA
70	nfe	30000	1516.29975	1182	460.9178	434	989.623	727	65.75895	NA
70	nfe	35000	1657.7436	1301	502.6496	478	1082.593	799	72.501	NA
70	nfe	40000	1785.3221	1398	540.0854	501	1166.554	871	78.6827	NA
70	nfe	45000	1905.6961	1484	575.2364	523	1245.868	931	84.5917	NA
70	nfe	50000	2018.5057	1571	608.0373	557	1320.283	980	90.1854	NA
70	nfe	55000	2124.432	1667	638.6761	582	1390.273	1048	95.4829	NA
70	nfe	56885	2161.8003	1701	649.4616	597	1414.966	1066	97.3727	NA
70	sas	10	3.4318521	5	1.081567	1	2.21716	4	0.1331251	NA
70	sas	20	6.8749706	9	2.152528	2	4.449892	7	0.2725506	NA
70	sas	50	16.7681299	12	5.241994	4	10.86017	8	0.6659659	NA
70	sas	100	31.429128	23	9.80048	10	20.37428	13	1.254368	NA
70	sas	200	57.10821	45	17.80172	20	37.02757	25	2.27892	NA
70	sas	500	115.927073	83	36.11315	36	75.1809	47	4.633023	NA
70	sas	1000	191.343508	133	59.6282	52	124.0709	79	7.644408	NA
70	sas	2000	307.95957	222	95.8131	87	199.7799	132	12.36657	NA
70	sas	3070	409.24023	295	127.1744	120	265.5612	172	16.50463	NA
70	sas	5000	558.45728	405	173.1389	165	362.6081	237	22.71028	NA
70	sas	5040	561.32834	406	174.0122	165	364.4849	238	22.83124	NA
70	sas	8128	752.93736	565	232.6619	212	489.2944	350	30.98106	NA
70	sas	9197	810.60032	610	250.2387	226	526.8998	380	33.46182	NA
70	sas	10000	851.80266	648	262.7761	239	553.7725	405	35.25406	NA
70	sas	10824	892.6852	683	275.1643	254	580.4733	425	37.0476	NA
70	sas	15000	1077.24794	827	330.9803	307	701.045	514	45.22264	NA
70	sas	15308	1089.83302	834	334.7714	311	709.275	517	45.78662	NA
72	afr	10	6.3532231	6	1.902494	2	4.23067	4	0.2200591	NA
72	afr	20	12.3404991	11	3.689901	4	8.21913	7	0.4314681	NA
72	afr	50	26.882795	24	8.03582	9	17.90531	15	0.941665	NA
72	afr	100	44.709805	38	13.3616	13	29.78342	25	1.564785	NA
72	afr	200	72.171774	56	21.56257	19	48.0907	37	2.518504	NA
72	afr	500	128.281093	106	38.35079	38	85.463	67	4.467303	NA
72	afr	1000	194.0439	149	57.9795	49	129.2918	98	6.7726	NA
72	afr	2000	292.50445	219	87.35	79	194.9096	138	10.24485	NA
72	afr	3070	376.61832	274	112.3721	94	250.9897	178	13.25652	NA
72	afr	5000	499.3069	371	148.7962	129	332.8023	239	17.7084	NA
72	afr	5040	501.58548	373	149.4665	130	334.3257	240	17.79328	NA
72	afr	8128	656.47839	484	195.1674	171	437.732	308	23.57899	NA
72	eas	10	3.2252539	1	0.961818	0	2.153186	1	0.1102499	NA
72	eas	20	6.2650721	5	1.871752	1	4.177885	4	0.2154351	NA
72	eas	50	14.718945	8	4.41362	2	9.80347	6	0.501855	NA
72	eas	100	26.769161	11	8.02483	2	17.82674	9	0.917591	NA
72	eas	200	46.669539	19	13.99618	6	31.07258	13	1.600779	NA
72	eas	500	90.953229	51	27.28234	18	60.5543	33	3.116589	NA
72	eas	1000	145.32036	90	43.5594	30	96.7694	58	4.99156	NA
72	eas	2000	228.15364	143	68.3018	52	151.968	88	7.88384	NA
72	eas	3070	297.45874	188	88.9841	65	198.1508	119	10.32384	NA
72	eas	5000	399.11901	284	119.1451	99	265.9768	180	13.99711	NA
72	eas	5040	400.92646	287	119.6873	100	267.1786	182	14.06056	NA
72	eas	8128	529.31389	391	157.669	130	352.8678	254	18.77709	NA
72	eas	9197	568.24134	433	169.1748	147	378.8441	279	20.22244	NA
72	global	10	1.7994165	0	0.53895	0	1.19992	0	0.0605465	NA
72	global	20	3.6092169	1	1.07985	1	2.406703	0	0.1226639	NA
72	global	50	10.2713451	5	3.076018	3	6.84453	2	0.3507971	NA
72	global	100	20.668752	11	6.18893	5	13.77106	6	0.708762	NA
72	global	200	40.538431	30	12.15808	9	26.99235	21	1.388001	NA
72	global	500	94.135316	69	28.18424	22	62.6955	47	3.255576	NA
72	global	1000	170.51758	115	51.0387	38	113.5616	77	5.91728	NA
72	global	2000	287.94484	200	85.9575	65	191.8918	132	10.09554	NA
72	global	3070	393.66209	282	117.3632	97	262.3933	181	13.90559	NA
72	global	5000	550.85115	405	163.915	138	367.2641	262	19.67205	NA
72	global	5040	553.9804	408	164.8394	139	369.3523	264	19.7887	NA
72	global	8128	756.67313	582	224.4941	195	504.736	377	27.44303	NA
72	global	9197	820.16618	636	243.0562	204	547.206	417	29.90398	NA
72	global	10000	863.77542	665	255.812	211	576.359	438	31.60442	NA
72	global	10824	906.53842	706	268.303	226	604.951	463	33.28442	NA
72	global	15000	1107.0084	838	326.5866	271	739.139	542	41.2828	NA
72	global	15308	1120.38953	846	330.4595	275	748.108	545	41.82203	NA
72	global	17296	1205.5752	900	355.1191	287	805.157	587	45.2991	NA
72	global	20000	1313.1773	1010	386.1035	325	877.308	658	49.7658	NA
72	global	25000	1491.7264	1143	437.407	373	997.035	740	57.2844	NA
72	global	30000	1651.0393	1264	482.862	408	1104.014	821	64.1633	NA
72	global	35000	1797.6479	1400	524.546	453	1202.514	908	70.5879	NA
72	global	40000	1933.4401	1515	562.999	492	1293.806	983	76.6351	NA
72	global	45000	2059.439	1617	598.522	521	1378.589	1055	82.328	NA
72	global	50000	2177.8582	1728	631.805	562	1458.316	1121	87.7372	NA
72	global	55000	2289.0527	1811	663.003	592	1533.187	1173	92.8627	NA
72	global	56885	2328.498	1850	674.024	605	1559.776	1199	94.698	NA
72	global	60000	2394.069	1908	692.314	624	1603.989	1232	97.766	NA
72	global	65000	2496.1714	2000	720.791	654	1672.832	1292	102.5484	NA
72	global	70000	2594.3364	2094	748.098	685	1739.052	1355	107.1864	NA
72	global	75000	2686.3698	2177	773.633	709	1801.17	1411	111.5668	NA
72	global	80000	2775.502	2254	798.327	733	1861.335	1458	115.84	NA
72	global	85000	2860.8909	2349	821.9	763	1919.032	1520	119.9589	NA
72	global	90000	2944.0424	2415	844.901	780	1975.175	1569	123.9664	NA
72	global	95000	3024.1718	2482	867.013	803	2029.304	1609	127.8548	NA
72	global	100000	3101.9432	2550	888.363	828	2081.917	1651	131.6632	NA
72	global	110000	3250.3911	2690	929.183	886	2182.27	1732	138.9381	NA
72	global	120000	3390.7508	2834	967.618	924	2277.26	1836	145.8728	NA
72	global	125748	3467.9453	2911	988.704	950	2329.531	1887	149.7103	74
72	nfe	10	1.26480636	1	0.3803595	1	0.841721	0	0.04272586	NA
72	nfe	20	2.5186197	2	0.752456	1	1.678762	1	0.0874017	NA
72	nfe	50	6.646979	4	1.994277	1	4.42575	3	0.226952	NA
72	nfe	100	13.1178491	8	3.935515	2	8.73594	6	0.4463941	NA
72	nfe	200	25.411197	16	7.63005	5	16.91704	11	0.864107	NA
72	nfe	500	58.987679	41	17.7094	12	39.26488	28	2.013399	NA
72	nfe	1000	107.342958	73	32.15521	24	71.5045	47	3.683248	NA
72	nfe	2000	189.61173	142	56.7245	48	126.3294	91	6.55783	NA
72	nfe	3070	265.04936	197	79.1793	64	176.6449	129	9.22516	NA
72	nfe	5000	384.21652	300	114.6161	91	256.1021	201	13.49832	NA
72	nfe	5040	386.41895	302	115.2681	93	257.5717	201	13.57915	NA
72	nfe	8128	546.05636	416	162.4552	137	364.1469	267	19.45426	NA
72	nfe	9197	595.04824	461	176.8833	152	396.877	297	21.28794	NA
72	nfe	10000	630.75609	483	187.4129	163	420.717	308	22.62619	NA
72	nfe	10824	666.1383	507	197.8019	168	444.367	326	23.9694	NA
72	nfe	15000	827.26837	648	244.9797	210	552.108	419	30.18067	NA
72	nfe	15308	837.9575	653	248.0985	213	559.259	421	30.6	NA
72	nfe	17296	907.53021	707	268.3782	236	605.817	451	33.33501	NA
72	nfe	20000	996.89102	776	294.3478	249	665.649	507	36.89422	NA
72	nfe	25000	1144.86654	891	337.2219	292	764.753	578	42.89164	NA
72	nfe	30000	1277.8575	1003	375.5615	327	853.908	650	48.388	NA
72	nfe	35000	1400.6268	1129	410.832	376	936.259	724	53.5358	NA
72	nfe	40000	1512.0365	1242	442.74	412	1011.015	797	58.2815	NA
72	nfe	45000	1617.6366	1331	472.871	444	1081.927	853	62.8386	NA
72	nfe	50000	1716.8988	1424	501.112	477	1148.619	913	67.1678	NA
72	nfe	55000	1810.1087	1512	527.489	501	1211.337	976	71.2827	NA
72	nfe	56885	1843.2108	1547	536.861	516	1233.596	996	72.7538	NA
72	sas	10	2.8197428	1	0.855501	0	1.871317	1	0.0929248	NA
72	sas	20	5.6786718	4	1.713086	2	3.773291	2	0.1922948	NA
72	sas	50	13.796107	12	4.149094	4	9.17566	8	0.471353	NA
72	sas	100	25.865365	22	7.75984	7	17.21548	15	0.890045	NA
72	sas	200	46.972148	39	14.08539	14	31.26957	25	1.617188	NA
72	sas	500	95.411774	74	28.59899	28	63.5234	45	3.289384	NA
72	sas	1000	157.45194	124	47.2066	46	104.8181	76	5.42724	NA
72	sas	2000	253.7894	188	75.9896	65	168.9999	118	8.7999	NA
72	sas	3070	337.76148	249	101.0465	82	224.9485	162	11.76648	NA
72	sas	5000	462.11869	345	137.9998	114	307.869	225	16.24989	NA
72	sas	5040	464.49387	347	138.6968	114	309.4591	227	16.33797	NA
72	sas	8128	625.18941	480	186.1993	162	416.705	311	22.28511	NA
72	sas	9197	673.72423	524	200.5016	174	449.119	343	24.10363	NA
72	sas	10000	708.57127	549	210.7623	182	472.386	359	25.42297	NA
72	sas	10824	743.16004	574	220.9054	192	495.506	374	26.74864	NA
72	sas	15000	899.99447	708	266.8504	231	600.331	467	32.81307	NA
72	sas	15308	910.72473	716	269.9825	232	607.509	473	33.23323	NA
74	afr	10	11.33641821	10	3.442662	6	7.489286	4	0.40447021	NA
74	afr	20	21.9240626	16	6.651009	10	14.4855	6	0.7875536	NA
74	afr	50	47.6187139	39	14.44464	18	31.45801	21	1.7160639	NA
74	afr	100	79.2114412	67	24.02318	34	52.33345	33	2.8548112	NA
74	afr	200	127.8410349	108	38.76254	53	84.46954	55	4.6089549	NA
74	afr	500	227.2916268	188	68.95302	82	150.1549	105	8.1837068	NA
74	afr	1000	343.607937	271	104.19581	117	227.0222	152	12.389927	NA
74	afr	2000	517.370848	399	156.8204	171	341.8559	224	18.694548	NA
74	afr	3070	665.256828	519	201.5119	218	439.6387	294	24.106228	NA
74	afr	5000	880.093509	715	266.338	289	581.7287	416	32.026809	NA
74	afr	5040	884.062151	718	267.5263	291	584.3599	417	32.175951	NA
74	afr	8128	1153.73839	938	348.4872	366	762.9702	560	42.28099	NA
74	eas	10	5.74034962	2	1.737372	1	3.796726	1	0.20625162	NA
74	eas	20	11.11503181	5	3.369814	4	7.345526	1	0.39969181	NA
74	eas	50	26.17042158	23	7.958009	10	17.27866	13	0.93375258	NA
74	eas	100	47.5702379	35	14.46257	16	31.4082	19	1.6994679	NA
74	eas	200	82.8780571	67	25.20652	29	54.71039	38	2.9611471	NA
74	eas	500	161.6791835	121	49.17894	50	106.73081	71	5.7694335	NA
74	eas	1000	258.1325753	201	78.47281	85	170.4315	115	9.2282653	NA
74	eas	2000	404.853996	315	122.9525	133	267.3813	179	14.520196	NA
74	eas	3070	527.22071	406	160.0256	166	348.2404	237	18.95471	NA
74	eas	5000	705.584791	559	213.8115	220	466.2504	334	25.522891	NA
74	eas	5040	708.773242	560	214.7814	221	468.3542	334	25.637642	NA
74	eas	8128	933.095578	775	282.2707	301	616.8512	466	33.973678	NA
74	eas	9197	1000.96651	837	302.6781	325	661.7826	504	36.50581	NA
74	global	10	3.210010758	4	0.9749949	3	2.120762	1	0.114253858	NA
74	global	20	6.41510599	4	1.947096	3	4.238395	1	0.22961499	NA
74	global	50	18.26293338	15	5.547454	8	12.062626	7	0.65285338	NA
74	global	100	36.7339174	26	11.157168	16	24.26241	10	1.3143394	NA
74	global	200	72.0633339	57	21.9172	31	47.57432	26	2.5718139	NA
74	global	500	166.981339	134	50.71716	64	110.27407	70	5.990109	NA
74	global	1000	302.2482771	243	91.78397	111	199.6072	132	10.8571071	NA
74	global	2000	509.106303	436	154.2717	198	336.4211	237	18.413503	NA
74	global	3070	694.777282	590	210.3179	256	459.2286	332	25.230782	NA
74	global	5000	969.584803	816	293.0729	332	641.0909	482	35.421003	NA
74	global	5040	974.999703	822	294.7007	335	644.6745	484	35.624503	NA
74	global	8128	1326.628319	1112	400.0588	422	877.6706	684	48.898919	NA
74	global	9197	1436.044316	1195	432.6595	445	950.2832	743	53.101616	NA
74	global	10000	1511.106092	1265	455.0413	474	1000.0775	783	55.987292	NA
74	global	10824	1584.473503	1328	476.8887	490	1048.7623	825	58.822503	NA
74	global	15000	1927.038574	1625	578.4955	607	1276.332	999	72.211074	NA
74	global	15308	1949.873496	1644	585.2473	615	1291.515	1010	73.111196	NA
74	global	17296	2094.550401	1775	627.995	671	1387.714	1082	78.841401	NA
74	global	20000	2276.462422	1936	681.5175	734	1508.81	1178	86.134922	NA
74	global	25000	2577.011192	2224	769.7869	841	1708.939	1358	98.285292	NA
74	global	30000	2843.18868	2494	847.4798	925	1886.468	1538	109.24088	NA
74	global	35000	3086.89859	2697	918.3953	1008	2049.129	1654	119.37429	NA
74	global	40000	3311.69035	2901	983.574	1078	2199.3	1784	128.81635	NA
74	global	45000	3519.33808	3101	1043.539	1152	2338.159	1908	137.64008	NA
74	global	50000	3713.76609	3284	1099.545	1209	2468.258	2032	145.96309	NA
74	global	55000	3896.01816	3441	1151.949	1260	2590.267	2137	153.80216	NA
74	global	56885	3960.41179	3502	1170.382	1279	2633.429	2178	156.60079	NA
74	global	60000	4067.40127	3581	1200.98	1308	2705.16	2228	161.26127	NA
